19.0	-	6;24;20;17;23;2;32;18;10;3;30;29;19;8;1;16;4;28;15;31;14;27;0;22;25;13;12;21;7;33;5;11;26;9
20.0	-	18;6;20;3;26;11;25;13;8;2;22;21;1;24;28;27;10;19;9;23;4;17;30;33;31;0;29;16;5;12;7;15;32;14
21.0	-	23;29;10;25;1;17;16;33;27;7;24;28;22;15;19;18;13;31;0;30;5;12;32;4;11;9;26;20;3;8;21;6;14;2
22.0	-	23;21;3;11;32;14;20;5;9;33;10;16;22;13;8;15;2;30;6;25;17;27;0;12;4;29;24;1;19;26;31;28;18;7
23.0	-	23;30;13;4;0;27;25;3;9;22;7;33;18;31;5;10;14;1;32;2;26;8;12;16;6;20;21;17;29;28;11;19;15;24
24.0	-	17;5;28;26;13;1;32;22;30;14;7;0;20;18;31;4;12;2;19;25;15;33;6;23;21;11;29;9;16;10;3;27;24;8
25.0	-	8;25;9;33;31;0;27;26;22;23;4;16;30;11;2;14;6;12;5;1;32;29;3;19;17;7;21;13;24;28;18;20;15;10
26.0	-	14;32;30;17;1;29;26;12;0;2;20;24;25;9;4;6;22;8;7;15;27;16;19;28;11;10;31;23;5;33;3;21;18;13
27.0	-	5;32;16;8;26;33;11;24;15;22;0;9;18;6;12;3;23;27;29;19;14;21;25;13;28;30;17;7;4;10;1;20;31;2
28.0	-	28;11;3;23;5;14;15;4;1;27;26;12;31;25;20;24;22;18;21;13;0;2;7;8;6;9;29;19;17;16;33;32;30;10
29.0	-	0;14;8;33;20;11;27;5;6;25;28;12;1;18;30;22;26;4;24;21;15;23;3;17;16;19;2;32;7;29;9;13;31;10
30.0	-	7;4;18;2;9;12;33;0;10;8;28;19;1;30;6;22;17;13;32;25;3;24;23;20;15;27;16;26;21;14;5;31;11;29
31.0	-	16;21;6;31;5;11;7;23;28;24;22;13;25;20;29;18;15;1;8;30;19;14;33;27;2;10;26;12;9;32;17;4;0;3
32.0	-	18;5;28;13;9;21;2;30;29;27;0;8;7;31;26;10;1;4;33;15;3;24;16;12;25;23;22;6;32;20;19;17;11;14
33.0	-	14;28;27;3;20;6;29;24;18;16;30;19;22;21;0;23;13;32;26;25;17;2;9;11;5;4;31;15;7;12;10;33;8;1
34.0	-	31;17;4;5;6;15;9;16;32;29;27;13;8;25;19;26;3;24;23;11;18;1;7;20;10;33;2;12;22;14;0;30;28;21
35.0	-	10;9;6;30;28;22;31;12;14;1;19;17;21;23;2;29;15;25;20;16;26;11;4;3;7;0;33;13;18;27;5;32;8;24
36.0	-	31;26;21;32;7;2;6;19;23;10;18;5;33;13;22;12;9;1;15;0;30;29;4;27;8;11;28;20;14;16;3;17;25;24
37.0	-	4;21;6;15;1;2;31;25;16;30;12;24;32;23;5;33;26;3;13;10;11;18;22;20;8;28;19;29;0;17;9;7;27;14
38.0	-	33;23;5;14;30;28;8;27;29;24;7;3;26;20;0;19;25;31;12;22;18;4;32;16;2;10;9;6;1;21;13;17;15;11
39.0	-	17;1;33;18;8;0;2;12;6;24;9;11;16;31;3;22;25;4;21;13;7;15;23;20;26;5;32;27;19;29;10;30;28;14
40.0	-	21;18;31;28;14;2;13;11;29;8;7;12;26;9;16;24;17;1;19;27;3;33;25;6;5;15;23;30;4;22;10;32;20;0
41.0	-	31;27;2;21;17;16;5;14;18;0;33;29;22;1;25;19;15;11;7;30;10;26;4;9;24;6;23;13;20;12;8;3;28;32
42.0	-	33;22;4;16;27;7;24;8;32;12;5;11;19;2;25;13;17;30;0;6;14;1;20;15;31;26;18;3;29;28;9;23;10;21
43.0	-	33;9;3;5;8;12;31;29;20;19;32;0;25;28;18;1;10;16;6;11;2;15;24;30;22;13;23;21;4;7;26;17;27;14
44.0	-	33;23;0;32;2;11;20;27;14;18;4;16;24;21;29;8;19;3;26;7;31;1;30;9;28;5;13;25;22;17;15;10;6;12
45.0	-	29;10;24;19;23;33;26;17;16;8;28;20;22;32;12;13;18;15;14;3;31;9;6;30;5;21;25;0;27;11;7;2;4;1
46.0	-	10;18;19;3;14;29;33;27;23;30;9;0;7;32;2;4;31;21;16;5;22;24;25;17;13;15;26;11;1;28;12;20;8;6
47.0	-	14;5;1;16;23;19;9;33;17;2;26;15;25;6;21;18;11;22;3;32;8;24;20;31;30;10;4;12;0;13;7;28;29;27
48.0	-	24;23;4;6;22;18;2;29;13;14;19;7;30;9;26;3;32;0;25;17;5;33;28;31;11;10;15;21;8;16;27;1;20;12
49.0	-	8;25;5;13;33;31;27;15;28;9;23;6;0;2;17;12;30;22;24;32;26;19;29;10;21;4;3;14;16;1;7;20;18;11
50.0	-	28;21;25;19;3;10;29;24;14;7;8;17;4;15;32;12;26;27;9;13;1;16;2;11;31;23;5;0;33;20;30;22;18;6
51.0	-	26;21;6;15;28;9;23;17;13;7;2;8;0;29;18;12;32;25;16;33;1;5;19;3;10;4;24;14;20;11;27;30;31;22
52.0	-	19;13;5;17;2;9;21;26;0;18;4;1;30;24;16;8;27;33;28;32;20;11;10;15;3;23;7;12;14;22;29;6;25;31
53.0	-	30;3;28;29;25;15;6;11;10;7;5;16;33;24;27;2;13;31;26;21;0;12;4;19;20;8;17;1;23;9;22;14;18;32
54.0	-	32;29;24;16;19;17;26;5;22;8;15;2;6;31;14;27;23;7;3;13;28;12;21;10;1;11;20;30;25;18;9;33;4;0
55.0	-	24;4;29;22;8;20;10;30;28;25;16;33;19;11;9;12;13;15;23;14;31;18;7;0;17;2;21;6;27;32;3;5;1;26
56.0	-	28;26;8;3;18;31;29;14;24;25;12;27;17;6;9;15;23;19;2;32;7;21;33;30;10;5;4;13;0;1;16;22;20;11
57.0	-	15;27;23;7;5;13;6;17;1;2;32;10;29;18;24;31;22;4;21;20;3;25;28;26;0;9;19;12;16;33;30;14;11;8
58.0	-	20;7;33;17;29;12;21;2;26;28;31;6;18;27;24;0;3;10;25;14;9;5;19;8;16;22;15;4;30;23;11;1;32;13
59.0	-	26;19;33;0;14;11;27;8;9;29;3;16;30;28;4;18;25;17;10;32;13;20;15;21;1;31;7;2;23;22;6;24;5;12
60.0	-	1;13;33;25;19;27;30;22;21;0;14;12;31;18;5;32;10;26;11;7;8;28;2;16;6;24;23;4;9;20;3;15;17;29
61.0	-	30;27;22;4;6;18;16;24;7;3;5;10;26;33;32;13;29;19;17;9;0;31;1;2;21;23;12;25;20;14;15;11;28;8
62.0	-	32;7;31;23;33;26;24;15;4;1;0;8;11;22;27;29;14;30;5;6;13;28;18;3;10;20;21;17;25;16;12;2;9;19
63.0	-	33;25;4;14;27;31;32;18;8;9;17;12;2;21;23;24;19;13;28;0;10;26;11;20;7;3;6;30;1;22;16;15;5;29
64.0	-	30;8;33;0;14;12;4;21;7;19;3;20;29;6;1;13;9;10;22;32;2;31;16;11;23;18;25;17;5;27;26;28;15;24
65.0	-	13;2;15;25;4;22;21;17;27;9;7;23;8;16;28;0;33;18;29;24;6;11;1;10;32;26;20;31;19;12;3;5;30;14
66.0	-	5;4;26;11;2;31;13;29;30;9;7;1;20;18;14;23;32;24;3;12;33;15;27;22;8;0;28;25;16;19;10;21;17;6
67.0	-	31;17;2;29;21;4;22;5;33;16;18;6;28;19;14;1;10;27;25;12;3;23;0;9;11;26;20;15;13;8;7;32;30;24
68.0	-	1;14;15;30;20;27;18;28;3;26;25;22;9;23;29;6;8;19;16;21;0;31;17;2;10;12;24;11;5;7;32;4;13;33
69.0	-	11;28;7;8;1;22;27;23;3;21;16;6;5;0;13;18;32;26;9;19;24;20;4;30;2;14;29;31;12;10;15;25;17;33
70.0	-	26;14;31;20;6;28;9;15;32;33;29;11;17;2;0;21;18;24;8;13;3;22;12;25;1;5;30;27;4;23;19;10;7;16
71.0	-	16;22;1;25;21;2;10;6;29;28;9;32;3;18;12;13;24;31;5;11;27;26;23;33;19;7;30;17;8;20;4;14;15;0
72.0	-	33;18;15;29;3;0;21;27;5;28;16;25;19;4;32;10;2;30;31;22;24;20;23;14;26;17;1;8;13;12;7;6;9;11
73.0	-	8;33;9;11;26;20;21;0;10;28;19;17;4;3;31;24;22;29;15;12;23;1;13;5;16;25;2;32;18;14;6;30;27;7
74.0	-	23;24;5;8;26;29;27;3;30;21;25;17;31;33;22;7;19;13;0;18;6;15;32;11;2;14;20;1;12;16;10;4;28;9
75.0	-	2;22;16;29;15;24;8;20;4;12;30;21;14;28;11;19;32;33;3;0;5;1;27;10;31;23;13;26;25;7;9;18;6;17
76.0	-	33;10;20;19;28;2;7;26;16;15;6;30;22;32;12;11;4;9;8;25;21;18;13;5;1;29;0;3;17;27;24;14;23;31
77.0	-	26;24;13;30;25;7;14;12;22;32;1;31;4;19;6;23;9;29;28;21;20;10;5;11;33;2;3;0;8;17;18;27;15;16
78.0	-	31;5;27;22;6;18;13;26;23;10;1;7;0;29;17;8;33;12;2;32;14;16;4;21;11;28;19;25;24;15;3;9;30;20
79.0	-	13;7;31;27;22;2;10;24;19;11;29;15;6;9;21;20;16;33;18;8;26;5;0;28;23;1;30;32;25;3;17;12;4;14
80.0	-	4;10;3;1;31;0;32;28;19;2;5;20;7;17;13;15;27;23;8;21;26;6;24;18;12;30;33;16;14;25;11;9;29;22
81.0	-	30;28;2;16;19;14;25;32;23;33;29;24;18;17;7;4;9;20;15;10;22;6;8;31;0;26;11;27;12;13;3;5;1;21
82.0	-	25;9;22;7;3;33;15;16;6;28;31;2;30;21;24;26;0;8;13;19;1;12;5;17;29;23;10;27;20;18;11;4;32;14
83.0	-	32;31;8;27;33;12;30;21;9;24;28;14;10;0;4;25;16;11;3;17;18;26;15;29;20;2;22;1;23;6;7;19;5;13
84.0	-	21;4;3;17;7;12;2;26;1;32;10;14;28;31;11;9;29;33;27;6;30;8;13;5;18;16;24;22;20;25;15;23;0;19
85.0	-	27;23;10;25;19;15;4;22;11;13;8;5;14;12;16;6;30;7;32;29;24;0;3;2;28;31;20;21;26;9;33;18;1;17
86.0	-	14;25;5;31;10;12;4;16;7;6;18;24;32;8;33;28;21;0;29;19;3;11;26;13;23;9;17;1;30;22;20;15;2;27
87.0	-	15;10;11;26;29;2;12;20;9;3;23;33;21;7;4;17;28;0;27;8;5;24;13;30;25;1;32;18;14;22;16;6;31;19
88.0	-	24;31;21;8;7;26;3;23;14;27;17;11;12;33;32;10;4;9;30;13;20;2;16;28;29;25;18;19;1;5;15;6;0;22
89.0	-	27;17;31;29;32;3;15;18;13;21;10;33;24;30;28;2;0;4;26;6;5;23;7;11;25;16;19;20;22;12;9;1;14;8
90.0	-	32;33;27;29;2;25;7;15;23;21;16;1;28;30;5;11;8;0;19;4;9;26;22;31;14;10;12;3;24;18;17;6;20;13
91.0	-	23;11;0;4;32;2;30;26;13;19;5;25;15;18;16;9;31;29;14;17;12;6;10;1;8;27;33;22;3;7;28;20;21;24
92.0	-	26;29;31;21;32;7;33;10;9;19;18;11;2;0;5;20;3;1;15;25;24;8;4;28;12;13;27;17;6;30;14;23;22;16
93.0	-	21;10;2;8;23;16;6;28;20;14;32;19;9;12;7;31;4;30;18;1;29;26;25;0;11;33;27;24;22;17;15;3;13;5
94.0	-	23;26;4;14;16;13;21;18;11;17;29;25;31;0;7;8;2;22;33;28;5;3;20;15;27;10;1;9;32;6;24;19;30;12
95.0	-	14;29;15;11;4;2;10;3;6;20;31;7;9;32;26;21;33;16;28;12;22;23;1;13;0;24;17;18;30;27;25;19;5;8
96.0	-	5;26;11;32;9;7;6;17;15;21;8;19;16;24;22;12;29;33;31;23;1;30;10;27;14;25;28;18;4;0;3;20;13;2
97.0	-	28;9;18;21;13;16;20;6;4;3;14;15;0;25;33;2;1;19;32;30;23;5;12;31;17;24;27;11;26;8;7;10;29;22
98.0	-	28;19;32;24;2;15;21;27;20;7;12;16;6;23;4;25;17;9;30;3;22;8;13;11;29;1;10;31;18;33;26;5;0;14
99.0	-	16;13;17;0;5;14;20;4;21;26;18;23;33;24;8;3;22;19;1;15;30;31;6;7;29;9;2;25;11;10;27;12;28;32
100.0	-	29;23;2;0;17;19;18;4;9;1;13;5;6;20;21;8;32;28;14;30;31;27;16;26;24;22;11;10;15;7;12;3;33;25
